timestamp,vehicle_id,gear,throttle,speed,acceleration,max_rpm,gear_ratio,wheel_radius,engine_rpm,inclination,tyre_pressure,odometer,fuel_consumed,ignition_status,engine_oil_life,new_battery_percent
1708225043.0433865,0,1,0.8500000238418579,4.6937665939331055,3.119668960571289,6300.0,2.0999999046325684,0.33,1121.5302431544303,0.35645389556884766,"(0, 0, 0, 0)",3.444221569225192,0.00041879759474914365,True,99.99992346174291,99.98262164846078
1708225043.0433865,1,2,0.8500000238418579,7.115634441375732,7.737256050109863,4700.0,1.3240000009536743,0.34,913.3419485002104,0.13418589532375336,"(0, 0, 0, 0)",4.354573342949152,0.003111700052467112,True,99.99990323170348,99.97725795971411
1708225044.0500019,0,1,0.8500000238418579,5.2769246101379395,2.2769582271575928,6300.0,2.0999999046325684,0.33,1260.8702249415571,0.3558596670627594,"(0, 0, 0, 0)",4.448300553485751,0.0005083272488916019,True,99.99990114887659,99.98069072051197
1708225044.0500019,1,2,0.0,7.643626689910889,2.498201608657837,4700.0,1.3240000009536743,0.34,981.1134835675557,0.08571203798055649,"(0, 0, 0, 0)",5.874394986778498,0.0034624591754197492,True,99.99986945788918,99.97473106634901
1708225045.0578117,0,0,0.8500000238418579,5.584893703460693,3.929590940475464,6300.0,3.450000047683716,0.33,161.69350618010114,0.28029727935791016,"(0, 0, 0, 0)",5.564327551051974,0.0019002486667557446,True,99.99987634827664,99.97875979256318
1708225045.0578117,1,2,0.2403261661529541,7.176467418670654,3.5064594745635986,4700.0,1.3240000009536743,0.34,921.1502908867354,0.0009767169831320643,"(0, 0, 0, 0)",7.359988067299128,0.003938085646406252,True,99.99983644470962,99.97220417298391
1708225046.0603218,0,2,0.8500000238418579,6.875957012176514,5.316603183746338,6300.0,1.3899999856948853,0.33,1087.472224142844,0.5134935975074768,"(0, 0, 0, 0)",6.812506033107638,0.0022834219307450673,True,99.99984861097704,99.97682886461438
1708225046.0603218,1,2,0.7023957967758179,7.023043155670166,0.7359155416488647,4700.0,1.3240000009536743,0.34,901.457202874617,-0.011870868504047394,"(0, 0, 0, 0)",8.774723622947931,0.004043340333616324,True,99.99980500614171,99.96967727961881
1708225047.0635564,0,2,0.0,7.568472862243652,0.7228006720542908,6300.0,1.3899999856948853,0.33,1196.9975964500072,0.4732501208782196,"(0, 0, 0, 0)",8.28985889069736,0.0023528040799739446,True,99.99981578091354,99.97489793666557
1708225047.0635564,1,2,0.24092887341976166,7.346529483795166,0.04603453353047371,4700.0,1.3240000009536743,0.34,942.9789583381737,0.013756000436842442,"(0, 0, 0, 0)",10.220725391060114,0.00406249782917986,True,99.99977287276909,99.9671503862537
1708225048.07262,0,2,0.3997178375720978,7.075730800628662,3.5602447986602783,6300.0,1.3899999856948853,0.33,1119.0675999819857,0.004323509521782398,"(0, 0, 0, 0)",9.75664265267551,0.00265725306716996,True,99.99978318571883,99.97296700871678
1708225048.07262,1,2,0.20001906156539917,7.261180400848389,2.2697293758392334,4700.0,1.3240000009536743,0.34,932.0238005987544,0.0019466037629172206,"(0, 0, 0, 0)",11.693670962005854,0.004372515602291722,True,99.99974014064529,99.96462349288862
1708225049.080665,0,2,0.8500000238418579,6.906715393066406,0.5997779369354248,6300.0,1.3899999856948853,0.33,1092.336839325593,-0.047367360442876816,"(0, 0, 0, 0)",11.147277427837253,0.00271276212565294,True,99.99975228272383,99.97103608076797
1708225049.080665,1,2,0.5027759671211243,7.1128668785095215,1.4416104555130005,4700.0,1.3240000009536743,0.34,912.986712255059,-0.008763132616877556,"(0, 0, 0, 0)",13.132272217422724,0.004569609176867467,True,99.9997081717285,99.9620965995235
1708225050.0906248,0,2,0.4875349700450897,7.227212905883789,0.731698751449585,6300.0,1.3899999856948853,0.33,1143.0253678429413,0.14592015743255615,"(0, 0, 0, 0)",12.566444231197238,0.0027800654769343782,True,99.99972074568375,99.96910515281915
1708225050.0906248,1,2,0.3706081509590149,7.247498512268066,0.34987789392471313,4700.0,1.3240000009536743,0.34,930.2676335446333,0.0038112453185021877,"(0, 0, 0, 0)",14.572523925453424,0.004627487410782678,True,99.99967616613499,99.95956970615842
1708225051.1007402,0,2,0.27944979071617126,7.235828399658203,1.773485541343689,6300.0,1.3899999856948853,0.33,1144.3879578301035,0.11142770200967789,"(0, 0, 0, 0)",14.025769663974643,0.0029353567305739473,True,99.9996883162297,99.96717422487036
1708225051.1007402,1,2,0.24105331301689148,7.269790172576904,1.5570441484451294,4700.0,1.3240000009536743,0.34,933.1289256232975,0.003701962297782302,"(0, 0, 0, 0)",16.03470704331994,0.0048428115997877635,True,99.99964367317682,99.95704281279332
1708225052.1091683,0,2,0.7731290459632874,7.047250747680664,0.5424161553382874,6300.0,1.3899999856948853,0.33,1114.5633154921004,-0.005436830222606659,"(0, 0, 0, 0)",15.804832531139255,0.0030006219733441637,True,99.9996487814993,99.96524329692156
1708225052.1091683,1,2,0.5406660437583923,7.21250057220459,0.9476129412651062,4700.0,1.3240000009536743,0.34,925.775400696751,-0.0046376981772482395,"(0, 0, 0, 0)",17.843151424080133,0.005011357878025648,True,99.9996034855239,99.95451591942822
1708225053.119549,0,2,0.6587696075439453,7.193272590637207,2.097378730773926,6300.0,1.3899999856948853,0.33,1137.6575114058012,0.09010384976863861,"(0, 0, 0, 0)",17.22122593037784,0.0031773129163652513,True,99.99961730609044,99.96331236897275
1708225053.119549,1,2,0.48928916454315186,7.284949779510498,1.789635419845581,4700.0,1.3240000009536743,0.34,935.0747682673089,0.0022607925347983837,"(0, 0, 0, 0)",19.28480813279748,0.0052534039800747525,True,99.99957144870817,99.95198902606312
1708225054.1284778,0,2,0.42941638827323914,7.268845081329346,0.7169458270072937,6300.0,1.3899999856948853,0.33,1149.6097362948542,0.11356554925441742,"(0, 0, 0, 0)",18.668548179790378,0.003244749989478954,True,99.99958514337378,99.96138144102396
1708225054.1284778,1,2,0.37376701831817627,7.32018518447876,1.081106424331665,4700.0,1.3240000009536743,0.34,939.5974814132759,0.0038727170322090387,"(0, 0, 0, 0)",20.74241480603814,0.005406531242124111,True,99.99953905744876,99.94946213269802
1708225055.1373901,0,2,0.5989784002304077,7.147536754608154,0.3819570243358612,6300.0,1.3899999856948853,0.33,1130.4241253852852,0.03689667955040932,"(0, 0, 0, 0)",20.10439176671207,0.003284396376152431,True,99.99955323573852,99.95945051307515
1708225055.1373901,1,2,0.4753232002258301,7.251452922821045,0.9158830046653748,4700.0,1.3240000009536743,0.34,930.7752100747914,-0.002165169920772314,"(0, 0, 0, 0)",22.193068955093622,0.005537656090694196,True,99.99950682068989,99.94693523933292
1708225056.1453896,0,2,0.6689512133598328,7.149452209472656,1.3200643062591553,6300.0,1.3899999856948853,0.33,1130.727065609905,0.05178648978471756,"(0, 0, 0, 0)",21.5262881051749,0.0033991847725621986,True,99.99952163804211,99.95751958512635
1708225056.1453896,1,2,0.49581658840179443,7.265666484832764,1.4737539291381836,4700.0,1.3240000009536743,0.34,932.5996211698056,-3.415094397496432e-05,"(0, 0, 0, 0)",23.63696501031518,0.0057396195074097016,True,99.99947473411088,99.94440834596782
1708225057.1538138,0,2,0.5370314717292786,7.224189281463623,1.1745294332504272,6300.0,1.3899999856948853,0.33,1142.5471642172715,0.0928359255194664,"(0, 0, 0, 0)",22.9606427680701,0.003503172432242358,True,99.99948976349404,99.95558865717756
1708225057.1538138,1,2,0.4158060848712921,7.304305553436279,1.2473944425582886,4700.0,1.3240000009536743,0.34,937.5592185883243,0.0028276981320232153,"(0, 0, 0, 0)",25.089269015938044,0.005913607353437506,True,99.99944246068854,99.94188145260271
1708225058.1638176,0,2,0.5480438470840454,7.192028045654297,0.6491944193840027,6300.0,1.3899999856948853,0.33,1137.4606794450697,0.06679924577474594,"(0, 0, 0, 0)",24.398598028346896,0.0035646431675085124,True,99.9994578089327,99.95365772922875
1708225058.1638176,1,2,0.4480319917201996,7.272527694702148,1.0029387474060059,4700.0,1.3240000009536743,0.34,933.4803059271245,-0.00027320755179971457,"(0, 0, 0, 0)",26.541342232376337,0.006056076783191874,True,99.99941019239483,99.93935455923763
1708225059.1725523,0,2,0.6234643459320068,7.159827709197998,0.9517871737480164,6300.0,1.3899999856948853,0.33,1132.368010680232,0.05244218930602074,"(0, 0, 0, 0)",25.827470494434237,0.003650201180622154,True,99.99942605621123,99.95172680127995
1708225059.1725523,1,2,0.48294922709465027,7.264691352844238,1.288274884223938,4700.0,1.3240000009536743,0.34,932.47445609032,-0.0004234717052895576,"(0, 0, 0, 0)",27.9879306294024,0.006234617916765974,True,99.999378045986,99.93682766587251
1708225060.1821723,0,2,0.587472677230835,7.191847801208496,1.1521137952804565,6300.0,1.3899999856948853,0.33,1137.4321727473089,0.07384800165891647,"(0, 0, 0, 0)",27.257739139720798,0.003752071616933147,True,99.99939427246356,99.94979587333115
1708225060.1821723,1,2,0.44231534004211426,7.290122985839844,1.293984293937683,4700.0,1.3240000009536743,0.34,935.7387858454697,0.0017212075181305408,"(0, 0, 0, 0)",29.437710378319025,0.006414291824150863,True,99.99934582865826,99.93430077250743
1708225061.1870248,0,2,0.5556814074516296,7.198729991912842,0.8861132860183716,6300.0,1.3899999856948853,0.33,1138.5206308657898,0.07416219264268875,"(0, 0, 0, 0)",28.692978454753757,0.00383268070226137,True,99.99936237825656,99.94786494538234
1708225061.1870248,1,2,0.4420349895954132,7.280800819396973,1.103206753730774,4700.0,1.3240000009536743,0.34,934.5422199266716,0.0006147170206531882,"(0, 0, 0, 0)",30.8893400169909,0.00656962941962866,True,99.99931357022184,99.93177387914233
1708225062.1945128,0,2,0.5902732610702515,7.176586151123047,0.8722242116928101,6300.0,1.3899999856948853,0.33,1135.0184548411141,0.061041396111249924,"(0, 0, 0, 0)",30.12537975423038,0.003912000033311877,True,99.99933054711657,99.94593401743353
1708225062.1945128,1,2,0.4695989489555359,7.269003391265869,1.206325650215149,4700.0,1.3240000009536743,0.34,933.0279366838593,-0.00018441509746480733,"(0, 0, 0, 0)",32.33775243535638,0.006737868363930812,True,99.99928138327921,99.92924698577723
1708225063.2031033,0,2,0.5958542227745056,7.181127071380615,1.0376132726669312,6300.0,1.3899999856948853,0.33,1135.7366275468787,0.06604792922735214,"(0, 0, 0, 0)",31.55589277856052,0.004004611721353592,True,99.99929875793825,99.94400308948474
1708225063.2031033,1,2,0.27004724740982056,7.238597393035889,0.7200930714607239,4700.0,1.3240000009536743,0.34,929.1251120097892,-0.0010108679998666048,"(0, 0, 0, 0)",33.78467032685876,0.006843525732163128,True,99.9992492295483,99.92672009241213
1708225064.2177627,0,2,0.5726279020309448,7.192803859710693,0.9824086427688599,6300.0,1.3899999856948853,0.33,1137.5833789087135,0.07203800231218338,"(0, 0, 0, 0)",32.98887403123081,0.00409290609591694,True,99.99926691391042,99.94207216153593
1708225064.2177627,1,2,0.2958313524723053,7.003471374511719,0.16655965149402618,4700.0,1.3240000009536743,0.34,898.9450264993196,-0.012663169763982296,"(0, 0, 0, 0)",35.204068038612604,0.00687744333818016,True,99.99921768737693,99.92419319904702
1708225065.2199109,0,2,0.5784863233566284,7.185395240783691,0.9029192924499512,6300.0,1.3899999856948853,0.33,1136.4116631332793,0.06661482900381088,"(0, 0, 0, 0)",34.42202706448734,0.00417475941953456,True,99.99923506606524,99.94014123358713
1708225065.2199109,1,2,0.46133533120155334,6.762718677520752,0.37431466579437256,4700.0,1.3240000009536743,0.34,868.0427170583224,-0.01810000091791153,"(0, 0, 0, 0)",36.5708003975451,0.006935248128953653,True,99.99918731554672,99.92166630568192
1708225066.228315,0,2,0.5902255773544312,7.181256294250488,0.9683665037155151,6300.0,1.3899999856948853,0.33,1135.757064888395,0.06514634191989899,"(0, 0, 0, 0)",35.85361619107425,0.004261827752955028,True,99.99920325297353,99.93821030563834
1708225066.228315,1,2,0.4052491784095764,6.658321857452393,0.940214991569519,4700.0,1.3240000009536743,0.34,854.6426476978133,-0.012027962133288383,"(0, 0, 0, 0)",37.904286954551935,0.007058563680568635,True,99.99915768251212,99.91913941231682
1708225067.2350323,0,2,0.5820385217666626,7.187387943267822,0.990239679813385,6300.0,1.3899999856948853,0.33,1136.7268205140826,0.06901222467422485,"(0, 0, 0, 0)",37.28571684472263,0.004350701916114248,True,99.99917142851456,99.93627937768953
1708225067.2350323,1,2,0.30814218521118164,6.528295040130615,0.4866965115070343,4700.0,1.3240000009536743,0.34,837.9527871283331,-0.010532150976359844,"(0, 0, 0, 0)",39.21745619550347,0.007127156917175805,True,99.99912850097343,99.91661251895174
1708225068.2474782,0,2,0.5781536102294922,7.187468528747559,0.9416204690933228,6300.0,1.3899999856948853,0.33,1136.7395655720763,0.06837701797485352,"(0, 0, 0, 0)",38.718563152477145,0.004435677902908168,True,99.9991395874855,99.93434844974072
1708225068.2474782,1,2,0.38945284485816956,6.318795680999756,0.3494865596294403,4700.0,1.3240000009536743,0.34,811.06206438891,-0.014896641485393047,"(0, 0, 0, 0)",40.494422528892756,0.007178287999158195,True,99.9991001239438,99.91408562558662
1708225069.258957,0,2,0.5846551656723022,7.183725833892822,0.9479742646217346,6300.0,1.3899999856948853,0.33,1136.1476368135397,0.06628014892339706,"(0, 0, 0, 0)",40.150808645412326,0.004521132866114225,True,99.99910775980788,99.93241752179193
1708225069.258957,1,2,0.44768595695495605,6.157217502593994,0.8069407343864441,4700.0,1.3240000009536743,0.34,790.3223637317047,-0.014158980920910835,"(0, 0, 0, 0)",41.73253187909722,0.007278077887250215,True,99.99907261040269,99.91155873222152
1708225070.270462,0,2,0.5844486355781555,7.185148239135742,0.9741714000701904,6300.0,1.3899999856948853,0.33,1136.3725983993106,0.0674959272146225,"(0, 0, 0, 0)",41.58283646218479,0.004608699244665542,True,99.9990759369675,99.93048659384313
1708225070.270462,1,2,0.372768759727478,6.051294326782227,0.9005492925643921,4700.0,1.3240000009536743,0.34,776.7263758286857,-0.01037505641579628,"(0, 0, 0, 0)",42.9456623531878,0.007385913241011445,True,99.99904565194771,99.90903183885644
1708225071.282656,0,2,0.5805813074111938,7.186862468719482,0.9602453708648682,6300.0,1.3899999856948853,0.33,1136.6437136862182,0.0682813972234726,"(0, 0, 0, 0)",43.0153200160712,0.004695164262775145,True,99.99904410399964,99.92855566589431
1708225071.282656,1,2,0.3601538836956024,5.896540641784668,0.6077831983566284,4700.0,1.3240000009536743,0.34,756.8626471116254,-0.011563509702682495,"(0, 0, 0, 0)",44.13331172242761,0.007460623767221639,True,99.9990192597395,99.90650494549133
1708225072.2928805,0,2,0.582243800163269,7.185318946838379,0.9493581056594849,6300.0,1.3899999856948853,0.33,1136.3995968061847,0.06723637878894806,"(0, 0, 0, 0)",44.44775159470737,0.004780742846877434,True,99.99901227218679,99.92662473794552
1708225072.2928805,1,2,0.4361742436885834,5.723052978515625,0.7431080341339111,4700.0,1.3240000009536743,0.34,734.5942799384151,-0.013462302275002003,"(0, 0, 0, 0)",45.286231491714716,0.007546967742372588,True,99.99899363930018,99.90397805212623
1708225073.3037798,0,2,0.583933413028717,7.184882640838623,0.9631102681159973,6300.0,1.3899999856948853,0.33,1136.3305924981123,0.06716807931661606,"(0, 0, 0, 0)",45.87992758862674,0.004867421272443769,True,99.99898044605358,99.92469380999671
1708225073.3037798,1,2,0.43010520935058594,5.602686882019043,1.0508466958999634,4700.0,1.3240000009536743,0.34,719.1444411344002,-0.011201509274542332,"(0, 0, 0, 0)",46.409560058265924,0.007661744280062468,True,99.99896867644316,99.90145115876113
1708225074.311034,0,2,0.5822573304176331,7.185996055603027,0.9635690450668335,6300.0,1.3899999856948853,0.33,1136.5066854591496,0.0678374320268631,"(0, 0, 0, 0)",47.31223173253238,0.004954144855931999,True,99.99894861707261,99.9227628820479
1708225074.311034,1,2,0.3762258291244507,5.486032962799072,0.921233057975769,4700.0,1.3240000009536743,0.34,704.1710865082798,-0.009828642010688782,"(0, 0, 0, 0)",47.51061901822686,0.007761574653565625,True,99.99894420846626,99.89892426539603
1708225075.324947,0,2,0.581878662109375,7.185822486877441,0.9553723335266113,6300.0,1.3899999856948853,0.33,1136.4792345650094,0.06761203706264496,"(0, 0, 0, 0)",48.74464268796146,0.005040210081006654,True,99.99891678571805,99.92083195409911
1708225075.324947,1,2,0.4167848527431488,5.330390453338623,0.8287385702133179,4700.0,1.3240000009536743,0.34,684.1932708923633,-0.011659132316708565,"(0, 0, 0, 0)",48.5836759544909,0.007850046888412034,True,99.99892036275656,99.89639737203093
1708225076.3331666,0,2,0.5830615162849426,7.185209274291992,0.9582462906837463,6300.0,1.3899999856948853,0.33,1136.382251460986,0.0672910213470459,"(0, 0, 0, 0)",50.176931573078036,0.005126500936587152,True,99.99888495707616,99.91890102615031
1708225076.3331666,1,2,0.0,5.170635223388672,0.5969484448432922,4700.0,1.3240000009536743,0.34,663.6875585475655,-0.012178226374089718,"(0, 0, 0, 0)",49.625966522842646,0.00791453839064982,True,99.99889720074394,99.89387047866583
1708225077.3399937,0,2,0.5828155875205994,7.185563564300537,0.961757481098175,6300.0,1.3899999856948853,0.33,1136.438284467432,0.06755739450454712,"(0, 0, 0, 0)",51.60920567624271,0.005213075712116692,True,99.99885312876275,99.9169700982015
1708225077.3399937,1,2,0.0,1.311909794807434,23.850126266479492,4700.0,1.3240000009536743,0.34,168.3928900673359,-0.21057471632957458,"(0, 0, 0, 0)",50.32657567039132,0.009402746565203459,True,99.99888163165177,99.89134358530075
1708225078.3494885,0,2,0.5821932554244995,7.185795783996582,0.9588462710380554,6300.0,1.3899999856948853,0.33,1136.4750113505263,0.06764619052410126,"(0, 0, 0, 0)",53.0415616761893,0.005299419373809999,True,99.99882129862942,99.91503917025271
1708225078.3494885,1,0,0.0,0.0006352739292196929,0.011304887942969799,4700.0,3.7690000534057617,0.34,0.017851459232475445,-0.16812509298324585,"(0, 0, 0, 0)",50.35350636951625,0.009403939200221091,True,99.9988810331918,99.88881669193563
1708225079.353573,0,2,0.582594633102417,7.185486316680908,0.9573392868041992,6300.0,1.3899999856948853,0.33,1136.4260673112485,0.06744811683893204,"(0, 0, 0, 0)",54.4738937150687,0.005385639319349551,True,99.99878946902855,99.9131082423039
1708225079.353573,1,1,0.0,0.0004064218665007502,0.0023617928382009268,4700.0,2.0869998931884766,0.34,0.08223018806943967,-0.05100101977586746,"(0, 0, 0, 0)",50.354562586057,0.009403945165080238,True,99.99888100972031,99.88628979857054
1708225080.3606565,0,2,0.5828060507774353,7.185474395751953,0.9598198533058167,6300.0,1.3899999856948853,0.33,1136.42418194764,0.06747543811798096,"(0, 0, 0, 0)",55.9061891566962,0.0054720582301929785,True,99.99875764024097,99.9111773143551
1708225080.3606565,1,1,0.0,0.00011604328756220639,0.0009240201907232404,4700.0,2.0869998931884766,0.34,0.02347871053935698,-0.01425460446625948,"(0, 0, 0, 0)",50.354888351488626,0.00940394697844667,True,99.99888100248108,99.88376290520544
1708225081.3709555,0,2,0.5824870467185974,7.185657978057861,0.959882378578186,6300.0,1.3899999856948853,0.33,1136.4532165472117,0.06757789105176926,"(0, 0, 0, 0)",57.338510347530246,0.0055584837976965056,True,99.99872581088117,99.90924638640631
1708225081.3709555,1,1,0.0,3.543569255270995e-05,0.00010520328942220658,4700.0,2.0869998931884766,0.34,0.007169603565055237,-0.005771509371697903,"(0, 0, 0, 0)",50.35496898007841,0.009403947423549058,True,99.99888100068934,99.88123601184033
1708225082.3778176,0,2,0.5824781656265259,7.185595989227295,0.958764910697937,6300.0,1.3899999856948853,0.33,1136.4434126564472,0.0675300732254982,"(0, 0, 0, 0)",58.77084322087467,0.005644819431813218,True,99.99869398126175,99.90731545845749
1708225082.3778176,1,1,0.0,1.2510129636211786e-05,7.268322951858863e-05,4700.0,2.0869998931884766,0.34,0.0025311391870123873,-0.0017075472278520465,"(0, 0, 0, 0)",50.35500631479954,0.009403947629583482,True,99.99888099985967,99.87870911847524
1708225083.3890634,0,2,0.5826825499534607,7.185508728027344,0.9591851234436035,6300.0,1.3899999856948853,0.33,1136.4296117948325,0.06748226284980774,"(0, 0, 0, 0)",60.20315237157047,0.005731187699663667,True,99.99866215216952,99.90538453050868
1708225083.3890634,1,1,0.0,3.6778230878553586e-06,7.323706995521206e-06,4700.0,2.0869998931884766,0.34,0.0007441235551727264,-0.0006761886761523783,"(0, 0, 0, 0)",50.355016452496784,0.009403947685491831,True,99.9988809996344,99.87618222511014
1708225084.3981385,0,2,0.5825978517532349,7.185581684112549,0.9593452215194702,6300.0,1.3899999856948853,0.33,1136.441150220117,0.06753690540790558,"(0, 0, 0, 0)",61.635464860126376,0.0058175691654847,True,99.99863032300311,99.90345360255989
1708225084.3981385,1,1,0.0,1.9044811097046477e-06,3.128520620521158e-05,4700.0,2.0869998931884766,0.34,0.0003853282825898819,-0.00036883019492961466,"(0, 0, 0, 0)",50.35501976501723,0.009403947703764504,True,99.99888099956078,99.87365533174504
1708225085.4093094,0,2,0.5825143456459045,7.185605525970459,0.9587805271148682,6300.0,1.3899999856948853,0.33,1136.444920947334,0.06753690540790558,"(0, 0, 0, 0)",63.06779189221561,0.005903905715685155,True,99.99859849351351,99.90152267461109
1708225085.4093094,1,1,0.0,7.767881697873236e-07,9.693889069239958e-07,4700.0,2.0869998931884766,0.34,0.0001571653558940819,-9.56226431299001e-05,"(0, 0, 0, 0)",50.35502195112963,0.009403947715819906,True,99.9988809995122,99.87112843837994
1708225086.4177554,0,2,0.5825921893119812,7.185553073883057,0.958694338798523,6300.0,1.3899999856948853,0.33,1136.4366253474566,0.06750275939702988,"(0, 0, 0, 0)",64.50011129491031,0.005990234806925787,True,99.99856666419345,99.89959174666228
1708225086.4177554,1,1,0.0,1.5183413779595867e-06,1.5017867553979158e-06,4700.0,2.0869998931884766,0.34,0.0003072017215466396,-9.56226431299001e-05,"(0, 0, 0, 0)",50.35502195112963,0.009403947715819906,True,99.9988809995122,99.86860154501484
1708225087.4295053,0,2,0.5826197266578674,7.18555212020874,0.9596796035766602,6300.0,1.3899999856948853,0.33,1136.4364745183677,0.06751641631126404,"(0, 0, 0, 0)",65.93242581002414,0.006076643508038979,True,99.998534834982,99.89766081871349
1708225087.4295053,1,1,0.0,3.4417018923704745e-07,1.2592764505825471e-05,4700.0,2.0869998931884766,0.34,6.96349820754657e-05,-9.56226431299001e-05,"(0, 0, 0, 0)",50.35502195112963,0.009403947715819906,True,99.9988809995122,99.86607465164975
1708225088.4378417,0,2,0.5825545191764832,7.18558931350708,0.9592199921607971,6300.0,1.3899999856948853,0.33,1136.4423568528264,0.0675300732254982,"(0, 0, 0, 0)",67.36474628560245,0.00616301530079157,True,99.9985030056381,99.89572989076468
1708225088.4378417,1,1,0.0,3.7238032746245153e-07,5.7304669098812155e-06,4700.0,2.0869998931884766,0.34,7.534265964634163e-05,-9.56226431299001e-05,"(0, 0, 0, 0)",50.35502195112963,0.009403947715819906,True,99.9988809995122,99.86354775828464
1708225089.4430661,0,2,0.5825728178024292,7.185568809509277,0.959418535232544,6300.0,1.3899999856948853,0.33,1136.4391140274197,0.06751641631126404,"(0, 0, 0, 0)",68.79706688039005,0.006249403198971438,True,99.99847117629155,99.89379896281588
1708225089.4430661,1,1,0.0,1.716816910857233e-07,2.2891006210556952e-06,4700.0,2.0869998931884766,0.34,3.473587154059392e-05,-9.56226431299001e-05,"(0, 0, 0, 0)",50.35502195112963,0.009403947715819906,True,99.9988809995122,99.86102086491955
1708225090.4546728,0,2,0.5826021432876587,7.185559272766113,0.9589614272117615,6300.0,1.3899999856948853,0.33,1136.437605736533,0.06751641631126404,"(0, 0, 0, 0)",70.22938354127109,0.00633575378685443,True,99.99843934703242,99.89186803486709
